Trade Date,Symbol,Quantity,Buy Value,Sell Value,Realized P&L,Charges,Net P&L,Realized P&L Pct
2026-05-14,NIFTY26MAY25100CE,5758,4403961.37,4441579.4,37618.04,10959.01,26659.03,0.61
2026-05-15,NIFTY26MAY24300CE,4866,4732693.16,4922699.32,190006.16,12048.89,177957.27,3.76
2026-05-15,NIFTY26MAY25800PE,5609,4123373.56,4150073.16,26699.6,10248.1,16451.5,0.4
2026-05-15,SENSEX26MAY77400PE,6419,4721720.33,4792267.21,70546.88,11801.95,58744.93,1.24
2026-05-15,NIFTY26MAY25100PE,5220,4343628.84,4350343.57,6714.74,10753.58,-4038.84,-0.09
2026-05-15,BANKNIFTY26MAY51100CE,8777,4959521.12,4935255.52,-24265.61,12212.87,-36478.48,-0.74
2026-05-15,SENSEX26MAY81100PE,2863,4800679.77,4842719.41,42039.64,11943.87,30095.77,0.63
2026-05-15,NIFTY26MAY22100CE,8768,4239915.6,4314025.4,74109.8,10622.31,63487.49,1.5
2026-05-15,SENSEX26MAY81300PE,9211,4663404.72,4822838.57,159433.85,11822.02,147611.83,3.17
2026-05-15,BANKNIFTY26MAY50200PE,3397,4330861.22,4453274.29,122413.07,10935.14,111477.93,2.57
2026-05-15,BANKNIFTY26MAY51600PE,8915,4568939.06,4621769.52,52830.46,11393.19,41437.27,0.91
2026-05-15,BANKNIFTY26MAY49400CE,5491,4006869.45,4095732.71,88863.26,10075.71,78787.55,1.97
2026-05-15,NIFTY26MAY25500CE,7980,4549703.36,4522615.47,-27087.89,11198.7,-38286.59,-0.84
2026-05-15,BANKNIFTY26MAY48600PE,8596,4064795.57,4129002.68,64207.12,10172.93,54034.19,1.33
2026-05-18,NIFTY26MAY22500PE,9898,4639555.91,4534859.54,-104696.37,11277.04,-115973.41,-2.5
2026-05-18,NIFTY26MAY25200CE,1701,4447957.6,4281373.39,-166584.21,10691.39,-177275.6,-3.99
2026-05-18,SENSEX26MAY82100PE,8920,4981990.62,4716910.18,-265080.44,11824.85,-276905.29,-5.56
2026-05-18,SENSEX26MAY76900CE,8341,4062620.1,3371473.53,-691146.57,8776.97,-699923.54,-17.23
2026-05-18,BANKNIFTY26MAY54000CE,1164,4955908.67,4833099.71,-122808.96,12022.56,-134831.52,-2.72
2026-05-18,SENSEX26MAY76600PE,7489,4582064.59,3953135.36,-628929.22,10170.38,-639099.6,-13.95
2026-05-18,NIFTY26MAY24200PE,9557,4005748.08,2858142.86,-1147605.22,7796.61,-1155401.83,-28.84
2026-05-18,BANKNIFTY26MAY48700PE,1885,4221613.93,3966505.13,-255108.8,9971.16,-265079.96,-6.28
2026-05-18,NIFTY26MAY23800CE,7105,4221764.03,4128900.95,-92863.08,10270.22,-103133.3,-2.44
2026-05-18,SENSEX26MAY79900CE,2399,4935076.36,3269510.93,-1665565.43,9131.05,-1674696.48,-33.93
2026-05-19,NIFTY26MAY25000CE,7906,4613356.0,4585518.09,-27837.9,11354.03,-39191.93,-0.85
2026-05-19,SENSEX26MAY83400PE,5791,4214599.74,3868031.48,-346568.25,9785.51,-356353.76,-8.46
2026-05-19,BANKNIFTY26MAY52400CE,5942,4741048.47,4477762.33,-263286.14,11234.95,-274521.09,-5.79
2026-05-19,BANKNIFTY26MAY51000PE,4176,4515733.92,4352174.89,-163559.03,10863.82,-174422.85,-3.86
2026-05-19,SENSEX26MAY81900PE,8186,4074273.77,3337907.32,-736366.44,8722.41,-745088.85,-18.29
2026-05-19,NIFTY26MAY22600PE,5438,4842506.65,4626817.17,-215689.47,11572.37,-227261.84,-4.69
2026-05-19,SENSEX26MAY75200CE,3591,4991066.64,4867786.09,-123280.55,12108.25,-135388.8,-2.71
2026-05-19,BANKNIFTY26MAY50700CE,7847,4936857.23,4113259.78,-823597.45,10685.5,-834282.95,-16.9
2026-05-19,BANKNIFTY26MAY51300CE,2365,4895940.53,4599943.54,-295997.0,11556.08,-307553.08,-6.28
2026-05-19,BANKNIFTY26MAY48700CE,5776,4145194.79,3378828.24,-766366.55,8841.79,-775208.34,-18.7
2026-05-19,SENSEX26MAY75200CE,9413,4836006.4,4717637.98,-118368.42,11735.53,-130103.95,-2.69
2026-05-19,BANKNIFTY26MAY51800PE,1168,4568703.2,4305068.77,-263634.44,10810.0,-274444.44,-6.01
2026-05-19,BANKNIFTY26MAY50000PE,7181,4805179.78,4033216.65,-771963.13,10456.37,-782419.5,-16.28
2026-05-19,NIFTY26MAY25700CE,6291,4529370.15,4389441.72,-139928.43,10940.9,-150869.33,-3.33
2026-05-20,SENSEX26MAY84600PE,5243,4277100.91,3558169.83,-718931.08,9253.87,-728184.95,-17.03
2026-05-20,NIFTY26MAY22300PE,6988,4317504.5,4258703.24,-58801.26,10568.64,-69369.9,-1.61
2026-05-20,BANKNIFTY26MAY50700PE,1365,4758501.38,4502308.02,-256193.35,11290.98,-267484.33,-5.62
2026-05-20,BANKNIFTY26MAY54000CE,2133,4692318.05,3796974.92,-895343.13,9951.36,-905294.49,-19.29
2026-05-20,SENSEX26MAY76500CE,4140,4286729.21,4007358.93,-279370.28,10086.81,-289457.09,-6.75
2026-05-20,SENSEX26MAY77700CE,2159,4217116.35,4048678.89,-168437.46,10119.65,-178557.11,-4.23
2026-05-20,SENSEX26MAY80700PE,8915,4770204.78,3933963.48,-836241.3,10251.92,-846493.22,-17.75
2026-05-20,NIFTY26MAY23100PE,6575,4087033.86,3266595.85,-820438.0,8599.05,-829037.05,-20.28
2026-05-20,SENSEX26MAY80500PE,2995,4797186.8,4790195.88,-6990.92,11845.0,-18835.92,-0.39
2026-05-20,BANKNIFTY26MAY53500CE,6563,4634449.73,4469557.76,-164891.97,11153.65,-176045.62,-3.8
2026-05-20,SENSEX26MAY75100PE,2276,4413425.16,3868093.07,-545332.1,9909.1,-555241.2,-12.58
2026-05-20,NIFTY26MAY24700PE,5223,4533029.91,4436271.41,-96758.5,11029.39,-107787.89,-2.38
2026-05-20,BANKNIFTY26MAY48400PE,1961,4953578.39,4788893.55,-164684.84,11939.73,-176624.57,-3.57
2026-05-21,BANKNIFTY26MAY52700PE,8768,4242829.16,4121631.39,-121197.78,10269.92,-131467.7,-3.1
2026-05-21,NIFTY26MAY25600PE,7185,4047668.63,3612920.39,-434748.23,9212.19,-443960.42,-10.97
2026-05-21,NIFTY26MAY24800PE,8871,4787025.33,4357933.27,-429092.06,11042.9,-440134.96,-9.19
2026-05-21,SENSEX26MAY76100CE,1625,4664382.49,4151988.0,-512394.49,10587.59,-522982.08,-11.21
2026-05-21,SENSEX26MAY75200PE,9185,4823229.32,4765311.02,-57918.3,11815.36,-69733.66,-1.45
2026-05-21,BANKNIFTY26MAY48700CE,4932,4696730.79,3318868.14,-1377862.65,9073.91,-1386936.56,-29.53
2026-05-21,BANKNIFTY26MAY52600CE,4619,4890120.6,3764864.47,-1125256.13,10015.08,-1135271.21,-23.22
2026-05-21,BANKNIFTY26MAY51700CE,8157,4198124.89,4042906.56,-155218.33,10097.23,-165315.56,-3.94
2026-05-21,NIFTY26MAY23200CE,8846,4495967.96,4354694.51,-141273.45,10856.19,-152129.64,-3.38
2026-05-21,BANKNIFTY26MAY50400PE,4754,4406589.65,3736251.45,-670338.2,9662.13,-680000.33,-15.43
2026-05-22,SENSEX26MAY75000CE,8970,4655569.62,4163952.16,-491617.47,10604.14,-502221.61,-10.79
2026-05-22,NIFTY26MAY23300PE,7741,4960884.0,3729894.14,-1230989.85,9994.64,-1240984.49,-25.02
2026-05-22,NIFTY26MAY24400PE,7361,4591595.81,3923409.19,-668186.62,10121.58,-678308.2,-14.77
2026-05-22,NIFTY26MAY23100PE,7358,4177841.77,4129056.13,-48785.64,10243.23,-59028.87,-1.41
2026-05-22,SENSEX26MAY76100CE,3682,4091779.17,3612181.91,-479597.26,9238.22,-488835.48,-11.95
2026-05-22,SENSEX26MAY80000PE,2895,4657249.68,4691017.37,33767.69,11575.52,22192.17,0.48
2026-05-22,SENSEX26MAY83800CE,7176,4744469.61,4477623.53,-266846.08,11236.82,-278082.9,-5.86
2026-05-22,SENSEX26MAY76900PE,1936,4397136.33,3750458.41,-646677.93,9682.42,-656360.35,-14.93
2026-05-22,NIFTY26MAY24100CE,1309,4843647.88,4222559.25,-621088.63,10828.84,-631917.47,-13.05
2026-05-22,NIFTY26MAY22700PE,7705,4623196.77,4151283.81,-471912.96,10560.72,-482473.68,-10.44
2026-05-25,BANKNIFTY26MAY53600CE,4575,4173662.81,3976654.44,-197008.37,9960.07,-206968.44,-4.96
2026-05-25,BANKNIFTY26MAY51100PE,3620,4735820.45,3558706.09,-1177114.36,9539.72,-1186654.08,-25.06
2026-05-25,NIFTY26MAY25500PE,7912,4738259.1,4140168.3,-598090.8,10611.71,-608702.51,-12.85
2026-05-25,SENSEX26MAY76600CE,2911,4757972.66,3958274.6,-799698.06,10289.08,-809987.14,-17.02
2026-05-25,NIFTY26MAY22000PE,4516,4883737.37,4620197.49,-263539.88,11585.78,-275125.66,-5.63
2026-05-25,BANKNIFTY26MAY53200PE,6879,4226036.23,4178224.69,-47811.54,10363.68,-58175.22,-1.38
2026-05-25,NIFTY26MAY25700PE,2309,4576478.03,4402557.42,-173920.62,10994.3,-184914.92,-4.04
2026-05-25,SENSEX26MAY77900PE,9791,4002177.63,3764439.04,-237738.6,9462.88,-247201.48,-6.18
2026-05-25,SENSEX26MAY79200CE,4473,4785077.55,3980421.72,-804655.83,10346.69,-815002.52,-17.03
2026-05-25,SENSEX26MAY80800PE,5002,4245143.64,3940229.99,-304913.65,9937.4,-314851.05,-7.42
2026-05-25,NIFTY26MAY25800CE,5656,4841508.9,4476629.74,-364879.16,11295.25,-376174.41,-7.77
2026-05-26,NIFTY26MAY23200PE,7330,4188236.0,3409580.5,-778655.51,8925.13,-787580.64,-18.8
2026-05-26,BANKNIFTY26MAY48300PE,3485,4496231.42,3960431.55,-535799.87,10130.51,-545930.38,-12.14
2026-05-26,BANKNIFTY26MAY52000PE,2129,4114381.59,3798761.54,-315620.05,9595.75,-325215.8,-7.9
2026-05-26,SENSEX26MAY84000PE,8396,4517660.17,4171783.72,-345876.45,10532.92,-356409.37,-7.89
2026-05-26,SENSEX26MAY75200CE,5050,4377512.37,4032557.98,-344954.39,10189.57,-355143.96,-8.11
2026-05-26,BANKNIFTY26MAY53500PE,5245,4178433.99,3990990.72,-187443.27,9989.42,-197432.69,-4.73
2026-05-26,SENSEX26MAY77200CE,2928,4904069.52,4678285.47,-225784.05,11705.35,-237489.4,-4.84
2026-05-26,SENSEX26MAY81700CE,1290,4085593.16,3834902.02,-250691.14,9644.41,-260335.55,-6.37
2026-05-26,SENSEX26MAY75100CE,1920,4604511.18,4531623.61,-72887.57,11249.32,-84136.89,-1.83
2026-05-26,SENSEX26MAY81200CE,3260,4712299.79,4735774.53,23474.74,11692.1,11782.64,0.25
2026-05-26,BANKNIFTY26MAY52000CE,7971,4614726.47,3697089.76,-917636.71,9719.29,-927356.0,-20.1
2026-05-26,SENSEX26MAY82300CE,5879,4837050.75,4700236.16,-136814.59,11704.14,-148518.73,-3.07
2026-05-26,SENSEX26MAY78500CE,5109,4482001.68,3941068.5,-540933.19,10086.03,-551019.22,-12.29
2026-05-26,NIFTY26MAY24800PE,9870,4770336.03,4595578.34,-174757.69,11470.04,-186227.73,-3.9
2026-05-27,BANKNIFTY26MAY53200PE,2168,4328545.8,4247489.19,-81056.6,10554.85,-91611.45,-2.12
2026-05-27,NIFTY26MAY25600PE,3570,4372582.03,3982079.93,-390502.1,10093.58,-400595.68,-9.16
2026-05-27,NIFTY26MAY23900CE,9294,4033113.82,2763428.66,-1269685.15,7639.24,-1277324.39,-31.67
2026-05-27,BANKNIFTY26MAY48300PE,4684,4257325.26,3545821.89,-711503.37,9218.86,-720722.23,-16.93
2026-05-27,NIFTY26MAY24800PE,6776,4846570.44,4324833.68,-521736.76,11018.94,-532755.7,-10.99
2026-05-27,SENSEX26MAY84700PE,6172,4895965.01,3824234.14,-1071730.88,10128.01,-1081858.89,-22.1
2026-05-27,NIFTY26MAY22200PE,1425,4118090.66,4063439.14,-54651.52,10085.33,-64736.85,-1.57
2026-05-27,SENSEX26MAY83000CE,1249,4922306.9,4787357.91,-134948.99,11917.48,-146866.47,-2.98
2026-05-27,BANKNIFTY26MAY50700CE,9327,4274364.82,4085504.32,-188860.51,10222.99,-199083.5,-4.66
2026-05-27,SENSEX26MAY78500PE,2421,4852585.95,4257970.52,-594615.43,10899.58,-605515.01,-12.48
2026-05-28,BANKNIFTY26MAY50200CE,5810,4891813.73,4507441.35,-384372.38,11383.22,-395755.6,-8.09
2026-05-28,NIFTY26MAY24800CE,3979,4516174.99,3667695.65,-848479.34,9603.97,-858083.31,-19.0
2026-05-28,NIFTY26MAY24900PE,8454,4271881.74,3396632.67,-875249.07,8953.24,-884202.31,-20.7
2026-05-28,SENSEX26MAY81400CE,7015,4808039.8,4745755.53,-62284.27,11769.93,-74054.2,-1.54
2026-05-28,BANKNIFTY26MAY52200CE,9264,4853249.63,4367964.1,-485285.53,11102.49,-496388.02,-10.23
2026-05-28,SENSEX26MAY76300CE,9398,4058929.85,3761562.52,-297367.33,9492.83,-306860.16,-7.56
2026-05-28,SENSEX26MAY81400PE,3396,4403902.0,3383735.3,-1020166.7,9011.48,-1029178.18,-23.37
2026-05-28,NIFTY26MAY25500PE,9374,4881291.75,4282370.43,-598921.32,10962.33,-609883.65,-12.49
2026-05-28,SENSEX26MAY81800PE,2059,4361700.3,4368737.92,7037.62,10798.66,-3761.04,-0.09
2026-05-28,SENSEX26MAY82700CE,6215,4027119.87,3543154.95,-483964.92,9070.99,-493035.91,-12.24
2026-05-29,NIFTY26MAY24400PE,8928,4107799.37,3570132.38,-537667.0,9170.76,-546837.76,-13.31
2026-05-29,BANKNIFTY26MAY51100CE,6217,4809229.2,4735323.37,-73905.83,11751.46,-85657.29,-1.78
2026-05-29,BANKNIFTY26MAY48000CE,1166,4545799.62,4087873.67,-457925.95,10395.92,-468321.87,-10.3
2026-05-29,BANKNIFTY26MAY51900CE,8126,4808439.15,4424478.46,-383960.68,11178.71,-395139.39,-8.22
2026-05-29,SENSEX26MAY75900CE,9121,4306090.87,3872490.5,-433600.36,9850.54,-443450.9,-10.3
2026-05-29,SENSEX26MAY75500PE,9987,4441102.07,4048497.16,-392604.9,10258.41,-402863.31,-9.07
2026-05-29,BANKNIFTY26MAY49400PE,1026,4180254.84,3793826.53,-386428.32,9627.57,-396055.89,-9.47
2026-05-29,BANKNIFTY26MAY52500CE,8611,4738969.78,4191617.0,-547352.78,10706.87,-558059.65,-11.78
2026-05-29,NIFTY26MAY24800PE,8908,4560732.71,4429990.99,-130741.72,11035.03,-141776.75,-3.11
2026-05-29,BANKNIFTY26MAY50600PE,7567,4043212.05,3907569.04,-135643.01,9751.87,-145394.88,-3.6
2026-05-29,BANKNIFTY26MAY53400PE,4006,4226380.97,3848040.32,-378340.65,9756.02,-388096.67,-9.18
2026-05-29,NIFTY26MAY23700PE,4422,4671771.2,4582244.87,-89526.33,11384.28,-100910.61,-2.16
2026-05-29,BANKNIFTY26MAY51600CE,4215,4701324.35,4040671.52,-660652.83,10405.6,-671058.43,-14.27
2026-05-29,NIFTY26MAY23100PE,5126,4606665.31,4289539.09,-317126.22,10804.98,-327931.2,-7.12
2026-06-01,BANKNIFTY30JUN30PE,7894,4188352.94,4257387.4,69034.46,10486.02,58548.44,1.4
2026-06-01,NIFTY23JUN23PE,6043,4834651.62,4969038.03,134386.41,12197.52,122188.89,2.53
2026-06-01,BANKNIFTY30JUN30PE,4618,4049194.58,4009277.09,-39917.48,9942.83,-49860.31,-1.23
2026-06-01,SENSEX25JUN25PE,6603,4232589.94,4433267.59,200677.65,10837.28,189840.37,4.49
2026-06-01,SENSEX25JUN25CE,7980,4211621.98,4793655.41,582033.43,11487.74,570545.69,13.55
2026-06-01,NIFTY23JUN23CE,7045,4038168.83,4116492.36,78323.53,10133.37,68190.16,1.69
2026-06-01,SENSEX25JUN25PE,5073,4149729.13,4387341.53,237612.4,10701.28,226911.12,5.47
2026-06-01,SENSEX25JUN25PE,5088,4554213.41,4681238.72,127025.31,11493.53,115531.78,2.54
2026-06-01,BANKNIFTY30JUN30PE,2223,4773174.27,5305025.52,531851.25,12777.89,519073.36,10.87
2026-06-01,BANKNIFTY30JUN30CE,7316,4273973.03,4349330.58,75357.55,10708.45,64649.1,1.51
2026-06-01,NIFTY23JUN23CE,4850,4872887.79,4885001.77,12113.98,12066.55,47.43,0.0
2026-06-02,SENSEX25JUN25CE,2723,4146743.19,4177051.46,30308.27,10312.28,19995.99,0.48
2026-06-02,SENSEX25JUN25CE,3890,4806828.9,4989218.08,182389.18,12217.39,170171.79,3.54
2026-06-02,SENSEX25JUN25CE,7409,4505618.45,4576743.27,71124.82,11270.97,59853.85,1.33
2026-06-02,SENSEX25JUN25PE,9556,4133141.27,4502183.12,369041.85,10902.4,358139.45,8.67
2026-06-02,BANKNIFTY30JUN30PE,7460,4139720.39,4479114.12,339393.73,10864.02,328529.71,7.94
2026-06-02,NIFTY23JUN23CE,3373,4030608.04,4040834.09,10226.06,9989.38,236.68,0.01
2026-06-02,NIFTY23JUN23CE,7090,4523432.61,4691251.66,167819.05,11492.85,156326.2,3.46
2026-06-02,SENSEX25JUN25CE,3349,4234778.19,4455495.95,220717.76,10879.57,209838.19,4.96
2026-06-02,NIFTY23JUN23PE,4611,4393016.07,4420228.91,27212.84,10912.9,16299.94,0.37
2026-06-02,SENSEX25JUN25PE,3783,4132735.61,4156068.2,23332.59,10264.95,13067.64,0.32
2026-06-02,NIFTY23JUN23CE,3206,4316731.37,4609110.02,292378.66,11213.26,281165.4,6.51
2026-06-02,SENSEX25JUN25CE,8511,4379360.67,4581112.44,201751.77,11200.61,190551.16,4.35
2026-06-02,SENSEX25JUN25CE,1630,4709481.58,4975650.3,266168.72,12131.96,254036.76,5.39
2026-06-03,SENSEX25JUN25CE,2125,4139495.64,4231866.19,92370.55,10408.69,81961.86,1.98
2026-06-03,BANKNIFTY30JUN30PE,3622,4108353.45,4080664.72,-27688.73,10110.99,-37799.72,-0.92
2026-06-03,SENSEX25JUN25CE,6854,4087887.56,4172885.36,84997.8,10268.06,74729.74,1.83
2026-06-03,NIFTY23JUN23CE,3126,4440105.38,4551062.52,110957.15,11183.01,99774.14,2.25
2026-06-03,NIFTY23JUN23PE,1006,4678535.86,5459683.98,781148.11,13003.85,768144.26,16.42
2026-06-03,SENSEX25JUN25PE,3488,4068523.6,4272484.73,203961.13,10439.4,193521.73,4.76
2026-06-03,BANKNIFTY30JUN30CE,8951,4964574.65,5438986.24,474411.6,13143.37,461268.23,9.29
2026-06-03,NIFTY23JUN23PE,8455,4379039.15,4484234.42,105195.27,11022.06,94173.21,2.15
2026-06-03,SENSEX25JUN25PE,4480,4248956.6,4293450.86,44494.26,10590.05,33904.21,0.8
2026-06-03,NIFTY23JUN23CE,3762,4284594.37,4316856.13,32261.76,10655.27,21606.49,0.5
2026-06-03,NIFTY23JUN23CE,2338,4682296.7,4776405.22,94108.52,11748.27,82360.25,1.76
2026-06-04,SENSEX25JUN25PE,6585,4178243.36,4442281.91,264038.55,10820.13,253218.42,6.06
2026-06-04,BANKNIFTY30JUN30CE,4812,4949759.15,4967479.14,17720.0,12266.13,5453.87,0.11
2026-06-04,SENSEX25JUN25PE,2618,4246978.34,4262937.43,15959.09,10532.64,5426.45,0.13
2026-06-04,BANKNIFTY30JUN30CE,1104,4940099.26,5237477.46,297378.2,12757.2,284621.0,5.76
2026-06-04,SENSEX25JUN25CE,9917,4676690.83,4744266.48,67575.65,11685.62,55890.03,1.2
2026-06-04,NIFTY23JUN23CE,2543,4278403.27,4407493.0,129089.73,10818.28,118271.45,2.76
2026-06-04,NIFTY23JUN23PE,8566,4836085.68,4879434.06,43348.38,12033.45,31314.93,0.65
2026-06-04,SENSEX25JUN25CE,7864,4248534.79,4308711.48,60176.69,10617.88,49558.81,1.17
2026-06-04,BANKNIFTY30JUN30CE,7417,4364885.96,4601642.64,236756.67,11229.42,225527.25,5.17
2026-06-04,SENSEX25JUN25CE,4332,4046491.7,4293790.59,247298.9,10464.94,236833.96,5.85
2026-06-04,BANKNIFTY30JUN30PE,5014,4809416.18,4818214.38,8798.2,11904.18,-3105.98,-0.06
2026-06-04,SENSEX25JUN25CE,8410,4095774.11,4201796.32,106022.21,10326.18,95696.03,2.34
2026-06-04,NIFTY23JUN23CE,7443,4673786.94,5068338.49,394551.55,12280.43,382271.12,8.18
2026-06-04,NIFTY23JUN23CE,7506,4829947.03,4991570.01,161622.98,12236.08,149386.9,3.09
2026-06-05,NIFTY23JUN23PE,1469,4807083.87,5010299.18,203215.3,12256.36,190958.94,3.97
2026-06-05,SENSEX25JUN25PE,4680,4824456.02,4908129.71,83673.69,12079.05,71594.64,1.48
2026-06-05,BANKNIFTY30JUN30PE,2292,4906184.08,4967708.41,61524.33,12239.49,49284.84,1.0
2026-06-05,SENSEX25JUN25PE,1495,4084975.69,4262972.75,177997.06,10432.1,167564.96,4.1
2026-06-05,BANKNIFTY30JUN30CE,6451,4084505.37,4238906.11,154400.73,10387.5,144013.23,3.53
2026-06-05,NIFTY23JUN23CE,5097,4026227.57,4154757.36,128529.8,10196.4,118333.4,2.94
2026-06-05,NIFTY23JUN23PE,4271,4514230.71,4628143.65,113912.94,11370.95,102541.99,2.27
2026-06-05,SENSEX25JUN25PE,5381,4787990.93,4969245.93,181255.0,12168.92,169086.08,3.53
2026-06-05,BANKNIFTY30JUN30CE,8152,4806973.69,4907146.3,100172.6,12066.39,88106.21,1.83
2026-06-05,BANKNIFTY30JUN30CE,3520,4279159.31,4769879.26,490719.95,11485.91,479234.04,11.2
2026-06-05,NIFTY23JUN23PE,2053,4828090.86,4933820.13,105729.27,12128.61,93600.66,1.94
2026-06-05,SENSEX25JUN25PE,7821,4637972.65,4812920.27,174947.62,11787.97,163159.65,3.52
2026-06-05,SENSEX25JUN25PE,2290,4927356.14,5121357.0,194000.86,12535.51,181465.35,3.68
2026-06-05,NIFTY23JUN23CE,2966,4849724.96,4885755.04,36030.08,12053.55,23976.53,0.49
2026-06-08,NIFTY23JUN23CE,1160,4641601.29,2845053.31,-1796547.99,8167.38,-1804715.37,-38.88
2026-06-08,SENSEX25JUN25PE,4692,4100514.11,3797756.74,-302757.37,9585.29,-312342.66,-7.62
2026-06-08,NIFTY23JUN23PE,4744,4543463.21,3793352.04,-750111.17,9852.25,-759963.42,-16.73
2026-06-08,BANKNIFTY30JUN30CE,9473,4523162.23,4297277.54,-225884.7,10767.37,-236652.07,-5.23
2026-06-08,NIFTY23JUN23CE,9024,4807890.93,4077560.77,-730330.15,10539.69,-740869.84,-15.41
2026-06-08,NIFTY23JUN23CE,7386,4239074.57,3256709.09,-982365.49,8675.27,-991040.76,-23.38
2026-06-08,BANKNIFTY30JUN30CE,6129,4831801.42,2701758.35,-2130043.07,8021.69,-2138064.76,-44.25
2026-06-08,NIFTY23JUN23PE,2536,4019830.49,3009749.28,-1010081.22,8084.46,-1018165.68,-25.33
2026-06-08,NIFTY23JUN23PE,9476,4116493.47,1828237.49,-2288255.98,5969.33,-2294225.31,-55.73
2026-06-08,NIFTY23JUN23CE,2216,4211283.23,3588361.5,-622921.73,9268.58,-632190.31,-15.01
2026-06-08,BANKNIFTY30JUN30PE,6304,4909084.06,4696278.88,-212805.18,11741.59,-224546.77,-4.57
2026-06-09,SENSEX25JUN25PE,7846,4337557.69,2530139.76,-1807417.93,7398.81,-1814816.74,-41.84
2026-06-09,BANKNIFTY30JUN30CE,8449,4029580.21,2905244.39,-1124335.81,7898.12,-1132233.93,-28.1
2026-06-09,SENSEX25JUN25PE,1138,4587148.46,4487977.04,-99171.43,11158.18,-110329.61,-2.41
2026-06-09,SENSEX25JUN25PE,8014,4653026.24,3942008.15,-711018.09,10193.97,-721212.06,-15.5
2026-06-09,BANKNIFTY30JUN30PE,8591,4144480.58,3555767.37,-588713.21,9167.09,-597880.3,-14.43
2026-06-09,BANKNIFTY30JUN30CE,3619,4494861.47,4260523.19,-234338.28,10682.13,-245020.41,-5.45
2026-06-09,BANKNIFTY30JUN30PE,6029,4538631.5,3475603.14,-1063028.35,9264.28,-1072292.63,-23.63
2026-06-09,NIFTY23JUN23CE,6134,4533718.59,4274999.36,-258719.23,10732.91,-269452.14,-5.94
2026-06-09,SENSEX25JUN25CE,9602,4108937.68,3404369.21,-704568.47,8866.29,-713434.76,-17.36
2026-06-09,NIFTY23JUN23CE,8689,4092310.29,2774758.4,-1317551.9,7696.85,-1325248.75,-32.38
2026-06-09,BANKNIFTY30JUN30PE,4053,4816370.21,3244634.37,-1571735.84,9011.54,-1580747.38,-32.82
2026-06-09,BANKNIFTY30JUN30PE,8586,4621478.81,3193467.88,-1428010.94,8796.31,-1436807.25,-31.09
2026-06-10,NIFTY23JUN23PE,4008,4701010.37,2723199.22,-1977811.16,7979.94,-1985791.1,-42.24
2026-06-10,SENSEX25JUN25PE,2819,4836927.35,4662845.26,-174082.09,11635.23,-185717.32,-3.84
2026-06-10,BANKNIFTY30JUN30PE,2956,4500423.03,4146624.1,-353798.92,10475.9,-364274.82,-8.09
2026-06-10,BANKNIFTY30JUN30PE,7181,4105245.49,3984966.87,-120278.62,9932.88,-130211.5,-3.17
2026-06-10,SENSEX25JUN25PE,8077,4420510.65,2093449.91,-2327060.74,6646.38,-2333707.12,-52.79
2026-06-10,NIFTY23JUN23PE,7623,4603859.35,4059999.12,-543860.22,10380.66,-554240.88,-12.04
2026-06-10,BANKNIFTY30JUN30PE,5883,4982469.2,4222707.26,-759761.94,10915.32,-770677.26,-15.47
2026-06-10,NIFTY23JUN23PE,1080,4191998.52,3883346.09,-308652.43,9799.67,-318452.1,-7.6
2026-06-10,NIFTY23JUN23CE,5007,4033173.4,3979797.67,-53375.73,9878.61,-63254.34,-1.57
2026-06-10,SENSEX25JUN25PE,4694,4042947.38,3998414.9,-44532.48,9918.95,-54451.43,-1.35
2026-06-10,SENSEX25JUN25PE,4093,4237040.01,2146164.9,-2090875.11,6629.49,-2097504.6,-49.5
2026-06-10,SENSEX25JUN25CE,5552,4529212.46,2410132.17,-2119080.29,7296.89,-2126377.18,-46.95
2026-06-10,BANKNIFTY30JUN30PE,7317,4403253.47,4076202.75,-327050.72,10285.91,-337336.63,-7.66
2026-06-11,NIFTY23JUN23CE,6963,4460819.68,3467908.42,-992911.26,9201.79,-1002113.05,-22.46
2026-06-11,NIFTY23JUN23PE,5974,4549600.49,3680277.36,-869323.13,9647.89,-878971.02,-19.32
2026-06-11,SENSEX25JUN25CE,4764,4400655.22,3712974.54,-687680.68,9615.59,-697296.27,-15.85
2026-06-11,BANKNIFTY30JUN30CE,6045,4969422.43,4039340.04,-930082.4,10569.64,-940652.04,-18.93
2026-06-11,BANKNIFTY30JUN30PE,7401,4310077.06,3679129.88,-630947.18,9497.04,-640444.22,-14.86
2026-06-11,SENSEX25JUN25PE,7819,4818319.96,4716273.7,-102046.26,11722.04,-113768.3,-2.36
2026-06-11,BANKNIFTY30JUN30PE,8639,4436325.11,3929141.34,-507183.77,10035.71,-517219.48,-11.66
2026-06-11,BANKNIFTY30JUN30CE,6372,4966725.63,2298095.25,-2668630.39,7362.33,-2675992.72,-53.88
2026-06-11,BANKNIFTY30JUN30PE,5583,4924883.5,4891222.89,-33660.61,12110.29,-45770.9,-0.93
2026-06-11,NIFTY23JUN23PE,4211,4531744.97,4576619.32,44874.35,11286.97,33587.38,0.74
2026-06-11,NIFTY23JUN23PE,4263,4449049.63,3951107.81,-497941.82,10084.05,-508025.87,-11.42
2026-06-11,SENSEX25JUN25CE,1726,4934549.74,4386260.57,-548289.18,11186.66,-559475.84,-11.34
